pk_sighting_id,total_mantas,linked_manta_count,sighting_date,island,sitelocation,photographer,population,is_mprf
"10979","2","1","2018-07-14","Big Island","Garden Eel Cove","Meghan Jael","Big Island","true"
"10980","6","5","2018-07-15","Big Island","Keauhou","Jon Hale","Big Island","true"
"7109","1","0","2020-10-24","Big Island","Paniau Buoy","Todd Hackett","Big Island","true"
"7978","10","0","2022-05-18","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"6999","1","0","2020-10-26","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8785","3","2","2013-09-28","Big Island","Keauhou","Jonathan Davis","Big Island","true"
"9887","2","1","2017-07-08","Big Island","Keauhou","Alexandra Shlitter","Big Island","true"
"9791","2","1","2017-08-07","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7982","12","0","2022-05-23","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"8091","9","0","2022-06-01","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"8092","20","0","2022-06-02","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"8093","13","0","2022-06-03","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7097","1","0","2020-11-07","Big Island","South of Papa Bay","Kary Jones-Cox","Big Island","true"
"7032","1","0","2020-11-08","Big Island","Black Hole","David Marchand","Big Island","true"
"11020","1","2","2018-08-10","Big Island","Hoover’s tower","David Marchand","Big Island","true"
"8099","11","0","2022-06-08","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"11026","9","8","2018-08-10","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8112","4","0","2022-06-15","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7546","10","0","2021-02-11","Big Island","Garden Eel Cove","Jennessa Faulkner","Big Island","true"
"11035","2","3","2018-09-07","Big Island","Pu’Ukala point","David Marchand","Big Island","true"
"7373","1","0","2021-01-13","Big Island","Lone Tree Arch","Keller Laros","Big Island","true"
"11058","4","2","2018-09-07","Big Island","Keauhou","Keller Laros","Big Island","true"
"7719","4","3","2021-12-11","Big Island","Garden Eel Cove","Kelly Eaton","Big Island","true"
"7190","4","0","2021-01-22","Big Island","Keauhou","Keller Laros","Big Island","true"
"8130","1","0","2022-06-26","Big Island","Garden Eel Cove","Smiley Kelly","Big Island","true"
"8134","11","0","2022-06-29","Big Island","Keauhou","Michael Hazard","Big Island","true"
"8313","1","0","2022-07-02","Big Island","Keauhou","Micah Zoetewey","Big Island","true"
"11045","3","2","2018-09-14","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11081","5","2","2018-09-24","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11082","8","6","2018-09-24","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7279","8","0","2021-02-10","Big Island","Garden Eel Cove","@konareesa","Big Island","true"
"7280","12","0","2021-02-11","Big Island","Garden Eel Cove","@konareesa","Big Island","true"
"11073","4","3","2018-09-28","Big Island","Garden Eel Cove","Leslie Charpentier","Big Island","true"
"8332","4","0","2022-07-13","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"11124","8","6","2018-11-09","Big Island","Touch Of Gray","David Marchand","Big Island","true"
"11094","6","3","2018-10-07","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8341","4","0","2022-07-18","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"8344","6","0","2022-07-20","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"11102","2","1","2018-10-12","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11103","3","2","2018-10-12","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11105","12","8","2018-10-14","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7380","10","0","2021-03-03","Big Island","Garden Eel Cove","Ryan Ta","Big Island","true"
"8356","9","0","2022-07-27","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"8358","20","0","2022-07-29","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"11107","1","7","2018-10-15","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11111","9","8","2018-10-18","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"8465","14","0","2022-08-01","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"8467","13","0","2022-08-03","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"11116","12","10","2018-10-22","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"8879","10","0","2022-08-10","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"8880","1","0","2022-08-11","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7730","7","0","2021-12-23","Big Island","Keauhou","Ryan Ta","Big Island","true"
"8886","10","0","2022-08-14","Big Island","Keauhou","Alexis Iacuzzo","Big Island","true"
"8890","2","0","2022-08-17","Big Island","Garden Eel Cove","Simone Matucci","Big Island","true"
"8894","2","0","2022-08-18","Big Island","Keauhou","JDL Staff","Big Island","true"
"11126","9","8","2018-10-31","Big Island","Garden Eel Cove","Alexis Iacuzzo","Big Island","true"
"11121","12","11","2018-11-02","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11122","3","1","2018-11-04","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7416","17","0","2021-04-01","Big Island","Garden Eel Cove","Ryan Ta","Big Island","true"
"9422","5","0","2022-08-22","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"11123","9","8","2018-11-04","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11127","12","10","2018-11-07","Big Island","Garden Eel Cove","Alexis Iacuzzo","Big Island","true"
"11257","2","1","2019-03-30","Big Island","Two Step","Meghan Miner Murray","Big Island","true"
"11128","6","4","2018-11-18","Big Island","Garden Eel Cove","Jeanne White","Big Island","true"
"11131","4","3","2018-11-19","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11137","6","3","2018-12-02","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11143","4","1","2018-12-03","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9438","11","0","2022-08-31","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"11155","3","2","2018-12-17","Big Island","Keauhou","Jaush Boulding","Big Island","true"
"7446","7","0","2021-04-29","Big Island","Garden Eel Cove","Kevin Hipp","Big Island","true"
"7584","11","10","2021-08-18","Big Island","Keauhou","Cassie Dindinger","Big Island","true"
"7460","2","0","2021-05-09","Big Island","Kealakekua Bay","Jill Purcell","Big Island","true"
"9457","25","0","2022-09-14","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"9459","10","0","2022-09-15","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7492","1","0","2021-06-03","Big Island","Garden Eel Cove","Ralf Jaeger","Big Island","true"
"11199","14","10","2019-01-21","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9464","5","0","2022-09-21","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"11201","9","8","2019-01-25","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11192","12","10","2019-02-03","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9472","15","0","2022-09-28","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"11194","7","6","2019-02-04","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7522","10","0","2021-07-08","Big Island","Garden Eel Cove","Holly Bunnell","Big Island","true"
"9512","12","0","2022-10-22","Big Island","Garden Eel Cove","Trixi Gilroy","Big Island","true"
"6052","9","8","2019-03-26","Big Island","Garden Eel Cove","Esther Hyun","Big Island","true"
"11268","4","3","2019-04-08","Big Island","Keauhou","JDL Staff","Big Island","true"
"9489","15","0","2022-10-05","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"11217","9","7","2019-02-22","Big Island","Garden Eel Cove","Colt Kitchin","Big Island","true"
"9497","15","0","2022-10-12","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"9499","18","0","2022-10-13","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"11221","5","3","2019-02-24","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11230","3","2","2019-03-04","Big Island","Keauhou","Joshua Lambus","Big Island","true"
"9506","12","0","2022-10-19","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"11222","5","4","2019-03-05","Big Island","Keauhou","Leslie Charpentier","Big Island","true"
"11238","5","4","2019-03-07","Big Island","Keauhou","Leslie Charpentier","Big Island","true"
"7274","12","8","2021-02-10","Big Island","Garden Eel Cove","Neal Hoogenboom","Big Island","true"
"11233","4","1","2019-03-08","Big Island","Keauhou","Keller Laros","Big Island","true"
"9518","5","0","2022-10-26","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"11249","11","10","2019-03-25","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11256","6","5","2019-04-01","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11261","2","1","2019-04-05","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11264","3","2","2019-04-05","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9541","1","0","2022-11-04","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"11284","5","6","2019-04-18","Big Island","Keauhou","JDL Staff","Big Island","true"
"9546","5","0","2022-11-10","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"11287","6","3","2019-04-19","Big Island","Keauhou","Leslie Charpentier","Big Island","true"
"11289","5","1","2019-04-19","Big Island","Keauhou","Keller Laros","Big Island","true"
"9550","10","0","2022-11-12","Big Island","Keauhou","Alexis Iacuzzo","Big Island","true"
"9552","5","0","2022-11-14","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"11291","5","1","2019-04-21","Big Island","Keauhou","Keller Laros","Big Island","true"
"9555","4","0","2022-11-16","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"11293","5","4","2019-04-22","Big Island","Keauhou","Keller Laros","Big Island","true"
"11295","7","5","2019-04-25","Big Island","Keauhou","JDL Staff","Big Island","true"
"11300","7","1","2019-04-25","Big Island","Keauhou","Sarah Matye","Big Island","true"
"9557","2","0","2022-11-17","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"11298","8","7","2019-04-26","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11301","2","4","2019-04-28","Big Island","Keauhou","Keller Laros","Big Island","true"
"11302","8","6","2019-04-28","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9593","2","0","2022-11-23","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"11311","6","4","2019-05-03","Big Island","Keauhou","Keller Laros","Big Island","true"
"11316","2","1","2019-05-10","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"9599","11","0","2022-11-28","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"11320","9","8","2019-05-13","Big Island","Keauhou","Brooks Masiba","Big Island","true"
"11322","8","9","2019-05-14","Big Island","Keauhou","Brooks Masiba","Big Island","true"
"11324","4","2","2019-05-15","Big Island","Keauhou","JDL Staff","Big Island","true"
"11327","3","1","2019-05-17","Big Island","Keauhou","Keller Laros","Big Island","true"
"11333","6","3","2019-05-19","Big Island","Garden Eel Cove","Helen Mishkin","Big Island","true"
"11330","2","1","2019-05-19","Big Island","Keauhou","Keller Laros","Big Island","true"
"11336","7","2","2019-05-24","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"11338","11","7","2019-05-26","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7630","2","0","2021-10-03","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9618","20","0","2022-12-14","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"7019","4","0","2020-11-08","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"9625","6","0","2022-12-22","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"11018","11","5","2018-07-30","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11346","15","14","2019-06-03","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7585","3","1","2021-08-18","Big Island","Keauhou","Cassie Dindinger","Big Island","true"
"9632","1","0","2022-12-28","Big Island","Mokuakae Bay","Dawn Sagar","Big Island","true"
"7445","4","7","2021-04-29","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"9631","8","0","2022-12-28","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"9633","8","0","2022-12-29","Big Island","Garden Eel Cove","Michael Hazard","Big Island","true"
"9636","4","0","2022-12-30","Big Island","Garden Eel Cove","Jeff Workman","Big Island","true"
"7781","4","0","2021-10-17","Big Island","Garden Eel Cove","David Lewis","Big Island","true"
"11267","3","2","2019-04-08","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11354","5","4","2019-06-09","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11355","3","1","2019-06-10","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11356","13","12","2019-06-10","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7651","2","0","2021-10-18","Big Island","Garden Eel Cove","Kaitlyn McQueeney","Big Island","true"
"7652","4","0","2021-10-18","Big Island","Garden Eel Cove","Holly Bunnell","Big Island","true"
"11364","20","13","2019-06-20","Big Island","Garden Eel Cove","Sarah Matye","Big Island","true"
"11365","2","1","2019-06-21","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"11366","13","12","2019-06-21","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7791","1","0","2022-01-08","Big Island","Garden Eel Cove","Ryan Ta","Big Island","true"
"11367","9","8","2019-06-23","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"7796","1","0","2022-01-13","Big Island","Garden Eel Cove","Ryan Ta","Big Island","true"
"11369","10","5","2019-06-24","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"7801","23","0","2022-01-16","Big Island","Garden Eel Cove","Alyssa Moesner","Big Island","true"
"6012","4","3","2019-06-27","Big Island","Garden Eel Cove","Kimberly Tripp","Big Island","true"
"6013","2","1","2019-06-30","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6014","6","5","2019-06-30","Big Island","Garden Eel Cove","Keller Laros","Big Island","true"
"6026","6","1","2019-07-06","Big Island","Mauna Kea","John Bernhelm","Big Island","true"
"6036","3","2","2019-07-12","Big Island","Keauhou","Keller Laros","Big Island","true"
"7519","11","10","2021-07-08","Big Island","Garden Eel Cove","JDL Staff","Big Island","true"
"6037","5","2","2019-07-13","Big Island","Keauhou","Garrett Riemer","Big Island","true"
"6040","2","1","2019-07-16","Big Island","Mauna Kea Beach Hotel","Katherine Kauhane","Big Island","true"
"7836","4","0","2022-02-14","Big Island","Garden Eel Cove","Ryan Ta","Big Island","true"
"6072","3","2","2019-07-17","Big Island","Mauna Kea Beach Hotel","David Marriott","Big Island","true"
"6045","9","6","2019-07-19","Big Island","Keauhou","Keller Laros","Big Island","true"
"6058","2","1","2019-07-28","Big Island","Keauhou","Jaush Boulding","Big Island","true"
"7855","1","0","2022-02-24","Big Island","Garden Eel Cove","Holly Bunnell","Big Island","true"
"7856","2","0","2022-02-24","Big Island","Garden Eel Cove","Ryan Ta","Big Island","true"
"6103","2","1","2019-08-08","Big Island","Kauna’oa Bay","Kerstin Windberg","Big Island","true"
"6110","3","1","2019-08-11","Big Island","Mauna Kea Beach Hotel","Kayla Thomet","Big Island","true"
"6111","3","1","2019-08-13","Big Island","Mauna Kea Beach Hotel","Kayla Thomet","Big Island","true"
"6112","3","2","2019-08-15","Big Island","Mauna Kea Beach Hotel","Kayla Thomet","Big Island","true"
